ID,Track,Program,Project Name,Description,Sector,Location,Lead Organisation,Financial Instrument,Funding Source (raw),Partners,Capital (AUD m),Start Year,End Year,Phase,Status,Funding Outcome,Hazard (recorded),Hazard Group,Hazard Source,Duplicate Status,Duplicate Of,Notes
P347,RONAdapt II Pipeline (Proposed),Innovative Energy Solutions for Government and Community Facilities for Climate Resilience,Community disaster hubs,Community disaster hubs,Energy,Nationwide,,,,"GCF readiness, JICA",1.5,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P348,RONAdapt II Pipeline (Proposed),Innovative Energy Solutions for Government and Community Facilities for Climate Resilience,Initial training & O&M skills,Initial training & O&M skills,Energy,Nationwide,,,,"IRENA, SPC",0.2,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P349,RONAdapt II Pipeline (Proposed),Innovative Energy Solutions for Government and Community Facilities for Climate Resilience,Monitoring & awareness,Monitoring & awareness,Energy,Nationwide,,,,"Government, EU",0.1,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P350,RONAdapt II Pipeline (Proposed),Innovative Energy Solutions for Government and Community Facilities for Climate Resilience,Phase 1 contingency,Phase 1 contingency,Energy,Nationwide,,,,Mixed,0.25,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P351,RONAdapt II Pipeline (Proposed),Innovative Energy Solutions for Government and Community Facilities for Climate Resilience,Expanded solarisation,Expanded solarisation,Energy,Nationwide,,,,"DFAT, MFAT, EU",2.0,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P352,RONAdapt II Pipeline (Proposed),Innovative Energy Solutions for Government and Community Facilities for Climate Resilience,Grid integration protocols,Grid integration protocols,Energy,Nationwide,,,,"ADB, World Bank",0.2,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P353,RONAdapt II Pipeline (Proposed),Innovative Energy Solutions for Government and Community Facilities for Climate Resilience,Technician certification programme,Technician certification programme,Energy,Nationwide,,,,"IRENA, SPC",0.2,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P354,RONAdapt II Pipeline (Proposed),Innovative Energy Solutions for Government and Community Facilities for Climate Resilience,Awareness campaigns & community engagement,Awareness campaigns & community engagement,Energy,Nationwide,,,,"NGOs, Government",0.1,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P355,RONAdapt II Pipeline (Proposed),Innovative Energy Solutions for Government and Community Facilities for Climate Resilience,Phase 2 contingency,Phase 2 contingency,Energy,Nationwide,,,,Mixed,0.17,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P356,RONAdapt II Pipeline (Proposed),Innovative Energy Solutions for Government and Community Facilities for Climate Resilience,Renewable Energy Resilience Fund set-up,Renewable Energy Resilience Fund set-up,Energy,Nationwide,,,,"GCF, AF, DFAT",0.4,,,,Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P357,RONAdapt II Pipeline (Proposed),Innovative Energy Solutions for Government and Community Facilities for Climate Resilience,Integration into building codes,Integration into building codes,Energy,Nationwide,,,,"Government, SPC",0.2,,,,Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P358,RONAdapt II Pipeline (Proposed),Innovative Energy Solutions for Government and Community Facilities for Climate Resilience,Public-private partnership pilots,Public-private partnership pilots,Energy,Nationwide,,,,"JICA, MFAT",0.2,,,,Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P359,RONAdapt II Pipeline (Proposed),Innovative Energy Solutions for Government and Community Facilities for Climate Resilience,Regional exchange & training,Regional exchange & training,Energy,Nationwide,,,,"SPC, IRENA",0.1,,,,Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P360,RONAdapt II Pipeline (Proposed),Innovative Energy Solutions for Government and Community Facilities for Climate Resilience,Phase 3 contingency,Phase 3 contingency,Energy,Nationwide,,,,Mixed,0.09,,,,Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P361,RONAdapt II Pipeline (Proposed),Climate Resilient Household Water Systems,150–200 household systems,150–200 household systems,Water & Sanitation,Nationwide,,,,"GCF, DFAT, JICA",1.8,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P362,RONAdapt II Pipeline (Proposed),Climate Resilient Household Water Systems,Household training & awareness,Household training & awareness,Water & Sanitation,Nationwide,,,,"GEF SGP, SPREP",0.15,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P363,RONAdapt II Pipeline (Proposed),Climate Resilient Household Water Systems,Installation & local contractor engagement,Installation & local contractor engagement,Water & Sanitation,Nationwide,,,,"DFAT, MFAT",0.2,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P364,RONAdapt II Pipeline (Proposed),Climate Resilient Household Water Systems,Monitoring & audits,Monitoring & audits,Water & Sanitation,Nationwide,,,,"Government, EU",0.1,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P365,RONAdapt II Pipeline (Proposed),Climate Resilient Household Water Systems,Phase 1 contingency,Phase 1 contingency,Water & Sanitation,Nationwide,,,,Mixed,0.225,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P366,RONAdapt II Pipeline (Proposed),Climate Resilient Household Water Systems,100–120 additional household systems,100–120 additional household systems,Water & Sanitation,Nationwide,,,,"GCF, PRIF",1.0,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P367,RONAdapt II Pipeline (Proposed),Climate Resilient Household Water Systems,Supply chain strengthening & contractor workshops,Supply chain strengthening & contractor workshops,Water & Sanitation,Nationwide,,,,"JICA, SPC",0.2,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P368,RONAdapt II Pipeline (Proposed),Climate Resilient Household Water Systems,Household awareness campaigns,Household awareness campaigns,Water & Sanitation,Nationwide,,,,"NGOs, Government",0.1,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P369,RONAdapt II Pipeline (Proposed),Climate Resilient Household Water Systems,Monitoring & evaluation,Monitoring & evaluation,Water & Sanitation,Nationwide,,,,"Government, EU",0.1,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P370,RONAdapt II Pipeline (Proposed),Climate Resilient Household Water Systems,Phase 2 contingency,Phase 2 contingency,Water & Sanitation,Nationwide,,,,Mixed,0.14,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P371,RONAdapt II Pipeline (Proposed),Climate Resilient Household Water Systems,Final 50–80 household systems,Final 50–80 household systems,Water & Sanitation,Nationwide,,,,"GCF, Government",0.4,,,,Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P372,RONAdapt II Pipeline (Proposed),Climate Resilient Household Water Systems,Policy mainstreaming & WASH integration,Policy mainstreaming & WASH integration,Water & Sanitation,Nationwide,,,,"UNDP, EU",0.1,,,,Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P373,RONAdapt II Pipeline (Proposed),Climate Resilient Household Water Systems,Maintenance & parts framework,Maintenance & parts framework,Water & Sanitation,Nationwide,,,,"Government, NGOs",0.1,,,,Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P374,RONAdapt II Pipeline (Proposed),Climate Resilient Household Water Systems,Phase 3 contingency,Phase 3 contingency,Water & Sanitation,Nationwide,,,,Mixed,0.06,,,,Proposed,Seeking funding,,Drought & water security,Auto-tagged (sector/keywords),,,
P375,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Mobilisation and Establishment,Mobilisation and Establishment,Multi-Sector (HGI),Nationwide,,,,"ADB, World Bank, DFAT",5.0,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P376,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Earthworks and Remediation,Earthworks and Remediation,Multi-Sector (HGI),Nationwide,,,,"ADB, World Bank, DFAT",10.0,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P377,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Roads & supporting infrastructure,Roads & supporting infrastructure,Multi-Sector (HGI),Nationwide,,,,"ADB, DFAT, JICA",8.0,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P378,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Initial housing & civic buildings,Initial housing & civic buildings,Multi-Sector (HGI),Nationwide,,,,"DFAT, MFAT, ADB",6.5,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P379,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Essential Service Systems,Essential Service Systems,Multi-Sector (HGI),Nationwide,,,,"ADB, JICA, EU",5.0,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P380,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Renewable Energy Systems,Renewable Energy Systems,Multi-Sector (HGI),Nationwide,,,,"JICA, EU, RPC/Private Sector",3.0,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P381,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Pilot Food and Water Security Systems,Pilot Food and Water Security Systems,Multi-Sector (HGI),Nationwide,,,,"FAO, IFAD, SPC",1.5,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P382,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,"Planning, stakeholder engagement, safeguards","Planning, stakeholder engagement, safeguards",Multi-Sector (HGI),Nationwide,,,,"UNDP, SPC, SPREP, DFAT",3.03,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P383,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Capacity building (initial),Capacity building (initial),Multi-Sector (HGI),Nationwide,,,,"UNDP, DFAT, SPC",0.5,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P384,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Expansion of housing & civic buildings,Expansion of housing & civic buildings,Multi-Sector (HGI),Nationwide,,,,"DFAT, MFAT, ADB",6.5,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P385,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Permanent water & wastewater systems,Permanent water & wastewater systems,Multi-Sector (HGI),Nationwide,,,,"ADB, EU, JICA",4.5,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P386,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Solid waste management & recycling,Solid waste management & recycling,Multi-Sector (HGI),Nationwide,,,,"ADB, SPREP, EU",3.0,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P387,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Scaling renewable energy,Scaling renewable energy,Multi-Sector (HGI),Nationwide,,,,"JICA, EU, PRC",4.5,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P388,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Communications infrastructure,Communications infrastructure,Multi-Sector (HGI),Nationwide,,,,"Telecom/ICT donors, DFAT, World Bank",4.0,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P389,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Community aquaponics & greening,Community aquaponics & greening,Multi-Sector (HGI),Nationwide,,,,"FAO, IFAD, SPC",2.02,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P390,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Governance & technical training,Governance & technical training,Multi-Sector (HGI),Nationwide,,,,"UNDP, SPC, SPREP",1.0,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P391,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Completion of Housing and Civil Facilities,Completion of Housing and Civil Facilities,Multi-Sector (HGI),Nationwide,,,,"MFAT, ADB, DFAT",4.5,,,,Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P392,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Finalisation of integrated water/wastewater/stormwater systems,Finalisation of integrated water/wastewater/stormwater systems,Multi-Sector (HGI),Nationwide,,,,"ADB, EU, JICA",3.0,,,,Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P393,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Consolidation of solid waste and recycling facilities,Consolidation of solid waste and recycling facilities,Multi-Sector (HGI),Nationwide,,,,"ADB, EU, SPREP",2.0,,,,Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P394,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Full renewable energy coverage,Full renewable energy coverage,Multi-Sector (HGI),Nationwide,,,,"JICA, EU, RPC/Private",3.5,,,,Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P395,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Institutionalisation of governance and safeguards frameworks,Institutionalisation of governance and safeguards frameworks,Multi-Sector (HGI),Nationwide,,,,"UNDP, SPC, SPREP",1.5,,,,Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P396,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,"Long-term monitoring, evaluation and knowledge sharing","Long-term monitoring, evaluation and knowledge sharing",Multi-Sector (HGI),Nationwide,,,,"UNDP, SPC, SPREP",1.5,,,,Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
P397,RONAdapt II Pipeline (Proposed),Nauru Higher Ground Initiative for Enhanced Climate Resilience,Livelihood diversification and community resilience,Livelihood diversification and community resilience,Multi-Sector (HGI),Nationwide,,,,"FAO, IFAD, Bilateral Donors",1.01,,,,Proposed,Seeking funding,,Coastal erosion & sea-level rise,Auto-tagged (sector/keywords),,,
